time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
43.700000,-0.702859,17.232361,-0.028580,-0.233097,16.901804,0.000000,0.000000,18.000000,0.000000,45.680934,44.499886,45.873198,47.051194,-0.233097,16.901804,0.001122,0.000000
43.750000,-0.436689,17.814421,-0.028678,-0.010725,17.408719,0.000000,0.000000,18.000000,0.000000,46.285191,46.828412,45.265888,44.725719,-0.010725,17.408719,-0.001314,0.000000
43.800000,-0.647318,18.171196,-0.028641,-0.039395,18.098268,0.000000,0.000000,19.000000,0.000000,45.604639,43.410391,45.951019,48.137636,-0.039395,18.098268,0.002517,0.000000
43.850000,-0.939025,18.641468,-0.028593,0.512076,18.860300,0.000000,0.000000,19.000000,0.000000,45.777066,46.276036,45.777066,45.273518,0.512076,18.860300,0.001665,0.000000
43.900000,-1.004806,18.891795,-0.028561,-0.271395,18.801045,0.000000,0.000000,20.000000,0.000000,45.568017,45.766384,45.984588,45.784695,-0.271395,18.801045,0.000588,0.000000
43.950000,-0.529410,19.666680,-0.028842,-0.184467,19.805360,0.000000,0.000000,20.000000,0.000000,46.384375,44.768444,45.163653,46.788739,-0.184467,19.805360,-0.003099,0.000000
44.000000,-0.353028,19.837632,-0.028836,-0.246620,19.651523,0.000000,0.000000,21.000000,0.000000,44.968338,45.731289,46.584268,45.821317,-0.246620,19.651523,-0.000070,0.000000
44.050000,-0.379101,20.783404,-0.028841,0.256844,20.183231,0.000000,0.000000,21.000000,0.000000,46.434730,46.608682,45.117876,44.943923,0.256844,20.183231,-0.000433,0.000000
44.100000,-0.205706,21.385347,-0.028894,0.051168,20.954835,0.000000,0.000000,22.000000,0.000000,48.754101,44.827955,42.796979,46.726177,0.051168,20.954835,-0.001701,0.000000
44.150000,-0.548054,21.619722,-0.028874,-0.030174,21.947422,0.000000,0.000000,22.000000,0.000000,44.406806,44.341192,47.145800,47.211414,-0.030174,21.947422,-0.000277,0.000000
44.200000,-0.518588,21.779311,-0.028880,-0.149699,21.723649,0.000000,0.000000,23.000000,0.000000,43.605707,46.805524,47.948425,44.747082,-0.149699,21.723649,0.000252,0.000000
44.250000,0.000566,22.485810,-0.029089,-0.604121,22.747854,0.000000,0.000000,23.000000,0.000000,45.597009,45.784695,45.951019,45.772488,-0.604121,22.747854,-0.003288,0.000000
44.300000,0.146054,22.770989,-0.029159,0.403984,22.760244,0.000000,0.000000,24.000000,0.000000,45.664149,47.798886,45.886931,43.755245,0.403984,22.760244,-0.000476,0.000000
44.350000,-0.241317,23.372485,-0.028997,0.176617,23.821338,0.000000,0.000000,24.000000,0.000000,45.693141,44.644846,45.862516,46.904707,0.176617,23.821338,0.001412,0.000000
44.400000,0.002140,23.274178,-0.028972,-0.428448,24.337804,0.000000,0.000000,25.000000,0.000000,45.644312,44.203861,45.908293,47.348745,-0.428448,24.337804,0.000697,0.000000
44.450000,-0.106840,24.004940,-0.028918,0.351143,24.353488,0.000000,0.000000,25.000000,0.000000,44.682994,46.327916,46.874189,45.220111,0.351143,24.353488,0.003530,0.000000
44.500000,-0.261058,24.712671,-0.028812,0.095479,24.725207,0.000000,0.000000,26.000000,0.000000,46.874189,45.285725,44.676890,46.266880,0.095479,24.725207,-0.000957,0.000000
44.550000,-0.300631,25.641480,-0.028807,-0.006646,25.533108,0.000000,0.000000,26.000000,0.000000,46.645304,44.950027,44.907301,46.602579,-0.006646,25.533108,-0.000301,0.000000
44.600000,-0.252549,26.273292,-0.028812,-0.112636,25.715646,0.000000,0.000000,27.000000,0.000000,46.654459,45.999847,44.896620,45.554284,-0.112636,25.715646,-0.001156,0.000000
44.650000,-0.203130,27.010267,-0.028859,-0.206784,26.699598,0.000000,0.000000,27.000000,0.000000,45.586328,45.513085,45.967803,46.037995,-0.206784,26.699598,0.001014,0.000000
44.700000,0.125448,27.383462,-0.028940,-0.219677,26.784870,0.000000,0.000000,28.000000,0.000000,47.582208,44.917983,43.967346,46.637675,-0.219677,26.784870,-0.002659,0.000000
44.750000,0.308630,28.005561,-0.029097,0.008691,28.034074,0.000000,0.000000,28.000000,0.000000,46.570535,44.127565,44.983597,47.425040,0.008691,28.034074,0.000741,0.000000
44.800000,0.426367,27.702164,-0.029066,-0.170196,28.282534,0.000000,0.000000,29.000000,0.000000,45.734340,43.875792,45.818265,47.676814,-0.170196,28.282534,0.000030,0.000000
44.850000,0.500336,28.277430,-0.029081,-0.150250,28.539371,0.000000,0.000000,29.000000,0.000000,45.146868,46.364538,46.405737,45.188067,-0.150250,28.539371,-0.000104,0.000000
44.900000,0.442297,28.975698,-0.029055,0.149132,28.679705,0.000000,0.000000,30.000000,0.000000,47.280079,46.100557,44.274052,45.450523,0.149132,28.679705,0.001522,0.000000
44.950000,0.662257,30.115190,-0.029260,0.291112,29.091890,0.000000,0.000000,30.000000,0.000000,45.648890,47.121386,45.900664,44.435798,0.291112,29.091890,-0.002672,0.000000
45.000000,0.491766,30.653517,-0.029164,-0.325784,29.638484,0.000000,0.000000,29.000000,0.000000,44.763867,44.629587,46.790265,46.921492,-0.325784,29.638484,0.000426,0.000000
45.050000,1.085052,30.386104,-0.029100,-0.454123,29.104830,0.000000,0.000000,29.000000,0.000000,46.051728,46.305028,45.502403,45.246052,-0.454123,29.104830,0.000871,0.000000
45.100000,1.095324,30.211257,-0.029097,0.440988,29.051388,0.000000,0.000000,28.000000,0.000000,44.766918,47.301442,46.784161,44.251164,0.440988,29.051388,-0.000598,0.000000
45.150000,0.104131,29.386331,-0.029596,0.924253,28.161043,0.000000,0.000000,28.000000,0.000000,45.680934,46.366064,45.860990,45.197223,0.924253,28.161043,-0.007481,0.000000
45.200000,-0.479207,29.102096,-0.029720,0.363336,28.041316,0.000000,0.000000,27.000000,0.000000,45.455100,47.858396,46.092927,43.697261,0.363336,28.041316,-0.003083,0.000000
45.250000,-0.981452,28.034316,-0.030044,0.298465,27.441399,0.000000,0.000000,27.000000,0.000000,44.187076,45.844205,47.356374,45.719081,0.298465,27.441399,-0.006983,0.000000
45.300000,-1.126708,27.338213,-0.030135,-0.101895,27.368141,0.000000,0.000000,26.000000,0.000000,43.567559,45.920500,47.981994,45.635157,-0.101895,27.368141,-0.001723,0.000000
45.350000,-1.168408,26.292366,-0.030175,0.058420,26.760871,0.000000,0.000000,26.000000,0.000000,45.882353,45.229267,45.670253,46.323339,0.058420,26.760871,0.000161,0.000000
45.400000,-0.939114,25.955127,-0.030146,-0.407637,25.903954,0.000000,0.000000,25.000000,0.000000,44.802014,46.175326,46.750591,45.377279,-0.407637,25.903954,-0.000022,0.000000
45.450000,-0.715411,25.455492,-0.030083,-0.343994,25.210936,0.000000,0.000000,25.000000,0.000000,44.423590,46.514076,47.130541,45.037003,-0.343994,25.210936,0.000732,0.000000
45.500000,-0.705311,25.475370,-0.030070,0.167855,24.875951,0.000000,0.000000,24.000000,0.000000,45.470359,45.833524,46.082246,45.719081,0.167855,24.875951,-0.000350,0.000000
45.550000,-0.818575,24.956291,-0.030101,0.238065,24.067298,0.000000,0.000000,24.000000,0.000000,45.581750,46.559854,45.970855,44.992752,0.238065,24.067298,-0.000557,0.000000
45.600000,-0.942922,24.732249,-0.030126,-0.114415,23.727856,0.000000,0.000000,23.000000,0.000000,43.736934,45.493248,47.814145,46.060883,-0.114415,23.727856,-0.000620,0.000000
45.650000,-0.983192,23.876172,-0.030128,0.209290,23.716342,0.000000,0.000000,23.000000,0.000000,46.301976,45.876249,45.249104,45.677882,0.209290,23.716342,-0.001121,0.000000
45.700000,-0.870070,23.119147,-0.030129,-0.521429,23.388410,0.000000,0.000000,22.000000,0.000000,44.025330,46.239414,47.527276,45.311666,-0.521429,23.388410,0.000587,0.000000
45.750000,-0.474136,22.359435,-0.029897,-0.187847,22.123175,0.000000,0.000000,22.000000,0.000000,45.632105,46.445411,45.923552,45.104143,-0.187847,22.123175,0.002331,0.000000
45.800000,0.038453,22.015866,-0.029785,-0.517191,22.352635,0.000000,0.000000,21.000000,0.000000,44.992752,45.406271,46.562905,46.143282,-0.517191,22.352635,0.002889,0.000000
45.850000,0.071479,20.949408,-0.029626,0.225716,21.460419,0.000000,0.000000,21.000000,0.000000,43.910887,46.306554,47.637140,45.252155,0.225716,21.460419,-0.003848,0.000000
45.900000,-0.185721,20.617042,-0.029698,0.382293,21.432009,0.000000,0.000000,20.000000,0.000000,45.621424,45.581750,45.928130,45.973907,0.382293,21.432009,-0.001852,0.000000
45.950000,-0.587743,19.998918,-0.029852,0.178243,20.050705,0.000000,0.000000,20.000000,0.000000,44.199283,45.336080,47.350271,46.219577,0.178243,20.050705,-0.002356,0.000000
46.000000,-0.370392,20.436344,-0.029918,0.116510,19.546155,0.000000,0.000000,19.000000,0.000000,46.840620,46.604105,44.708934,44.951553,0.116510,19.546155,-0.001859,0.000000
46.050000,-0.580385,19.847495,-0.029968,0.517349,19.439270,0.000000,0.000000,19.000000,0.000000,45.323873,47.048142,46.225681,44.509041,0.517349,19.439270,-0.002926,0.000000
46.100000,-0.639294,19.702822,-0.030026,-0.462750,19.019373,0.000000,0.000000,18.000000,0.000000,44.020752,46.016632,47.531853,45.535973,-0.462750,19.019373,-0.000102,0.000000
46.150000,-0.262950,18.772929,-0.029814,0.002546,19.009712,0.000000,0.000000,18.000000,0.000000,47.038987,46.199741,44.521248,45.345235,0.002546,19.009712,0.005598,0.000000
46.200000,-0.083128,17.532013,-0.029662,-0.122308,19.043989,0.000000,0.000000,17.000000,0.000000,45.513085,45.545129,46.039521,46.005951,-0.122308,19.043989,0.000557,0.000000
46.250000,-0.166956,15.999617,-0.029747,-0.101390,17.404227,0.000000,0.000000,17.000000,0.000000,44.327459,45.479515,47.223621,46.076143,-0.101390,17.404227,-0.001813,0.000000
46.300000,-0.014585,15.882212,-0.029718,-0.039166,16.586490,0.000000,0.000000,16.000000,0.000000,44.684520,46.147860,46.868086,45.404746,-0.039166,16.586490,-0.000024,0.000000
46.350000,-0.320041,15.637485,-0.029757,0.285034,16.289511,0.000000,0.000000,16.000000,0.000000,46.115816,45.250629,45.435264,46.303502,0.285034,16.289511,-0.001335,0.000000
46.400000,-0.761667,15.477247,-0.029807,0.284387,16.211716,0.000000,0.000000,15.000000,0.000000,46.161593,43.770504,45.391012,47.782101,0.284387,16.211716,-0.000340,0.000000
46.450000,-0.664946,14.744228,-0.029821,-0.536600,15.532980,0.000000,0.000000,15.000000,0.000000,45.091936,45.172808,46.463722,46.376745,-0.536600,15.532980,0.002213,0.000000
46.500000,-0.301228,14.362875,-0.029684,0.050849,15.102052,0.000000,0.000000,14.000000,0.000000,45.561913,47.252613,45.990692,44.298466,0.050849,15.102052,0.000384,0.000000
46.550000,-0.067248,14.137536,-0.029656,-0.324916,13.634149,0.000000,0.000000,14.000000,0.000000,44.567025,46.828412,46.985580,44.724193,-0.324916,13.634149,0.000212,0.000000
46.600000,0.278203,14.154261,-0.029679,-0.294330,14.124856,0.000000,0.000000,13.000000,0.000000,45.976959,46.321813,45.575647,45.230793,-0.294330,14.124856,-0.000234,0.000000
46.650000,0.202011,13.175408,-0.029741,-0.099652,13.615512,0.000000,0.000000,13.000000,0.000000,44.278630,45.766384,47.272450,45.787747,-0.099652,13.615512,-0.001698,0.000000
46.700000,0.286635,13.153250,-0.029718,-0.093783,12.634550,0.000000,0.000000,12.000000,0.000000,44.017700,46.018158,47.534905,45.534447,-0.093783,12.634550,0.000138,0.000000
46.750000,0.218233,12.868077,-0.029738,0.033913,11.870891,0.000000,0.000000,12.000000,0.000000,44.460212,45.893034,47.092393,45.659571,0.033913,11.870891,0.000323,0.000000
46.800000,-0.001942,12.685187,-0.029771,0.375143,12.450415,0.000000,0.000000,11.000000,0.000000,46.848249,44.374762,44.702831,47.180896,0.375143,12.450415,-0.002094,0.000000
46.850000,-0.096791,11.711689,-0.029888,0.008080,11.349645,0.000000,0.000000,11.000000,0.000000,44.867628,48.432136,46.688029,43.117418,0.008080,11.349645,0.002099,0.000000
46.900000,-0.020807,11.322408,-0.029856,-0.101088,11.092479,0.000000,0.000000,10.000000,0.000000,45.172808,45.642786,46.378271,45.911345,-0.101088,11.092479,-0.000645,0.000000
46.950000,0.074086,10.510809,-0.029848,-0.399057,10.646990,0.000000,0.000000,10.000000,0.000000,46.204318,44.588388,45.349813,46.964218,-0.399057,10.646990,0.000596,0.000000
47.000000,0.251605,10.073466,-0.029745,0.274333,10.181707,0.000000,0.000000,9.000000,0.000000,45.973907,46.724651,45.578698,44.827955,0.274333,10.181707,0.000123,0.000000
47.050000,0.293839,9.307331,-0.029727,-0.051466,9.382093,0.000000,0.000000,9.000000,0.000000,46.268406,45.513085,45.284199,46.039521,-0.051466,9.382093,-0.000064,0.000000
47.100000,0.481040,9.052292,-0.029701,-0.178611,9.122101,0.000000,0.000000,8.000000,0.000000,45.506981,46.105135,46.047150,45.447471,-0.178611,9.122101,0.000339,0.000000
47.150000,0.526238,8.158118,-0.029678,-0.044213,8.771759,0.000000,0.000000,8.000000,0.000000,44.753185,44.846265,46.797894,46.709392,-0.044213,8.771759,-0.001572,0.000000
47.200000,0.773439,7.390279,-0.029581,-0.181845,8.433121,0.000000,0.000000,7.000000,0.000000,44.490730,47.725643,47.067979,43.820859,-0.181845,8.433121,0.004190,0.000000
47.250000,0.724588,6.308187,-0.029587,0.275073,7.395946,0.000000,0.000000,7.000000,0.000000,45.531395,47.293812,46.021210,44.258793,0.275073,7.395946,0.000040,0.000000
47.300000,0.571159,5.895874,-0.029657,-0.081029,7.126946,0.000000,0.000000,6.000000,0.000000,44.960708,46.932174,46.591897,44.620432,-0.081029,7.126946,0.000134,0.000000
47.350000,0.575911,5.379271,-0.029625,0.246562,6.440923,0.000000,0.000000,6.000000,0.000000,46.346227,45.702296,45.204852,45.851835,0.246562,6.440923,-0.001071,0.000000
47.400000,0.028962,5.312024,-0.029668,0.374740,5.885763,0.000000,0.000000,5.000000,0.000000,44.492256,45.639734,47.060349,45.912871,0.374740,5.885763,0.000158,0.000000
47.450000,-0.259747,4.993608,-0.029754,-0.114406,5.158669,0.000000,0.000000,5.000000,0.000000,46.007477,44.312200,45.545129,47.240406,-0.114406,5.158669,-0.000328,0.000000
47.500000,-0.136502,5.064626,-0.029775,-0.060981,5.103457,0.000000,0.000000,4.000000,0.000000,45.627527,46.033417,45.925078,45.519188,-0.060981,5.103457,-0.000638,0.000000
47.550000,-0.269549,3.844113,-0.029883,0.011941,4.594423,0.000000,0.000000,4.000000,0.000000,43.924620,47.125963,47.623407,44.431220,0.011941,4.594423,-0.003631,0.000000
47.600000,-0.157783,3.654215,-0.029894,0.054167,4.122154,0.000000,0.000000,3.000000,0.000000,47.698177,45.737392,43.854429,45.813687,0.054167,4.122154,0.000242,0.000000
47.650000,0.028671,2.810397,-0.029845,-0.423581,3.386288,0.000000,0.000000,3.000000,0.000000,45.369650,45.340658,46.186007,46.208896,-0.423581,3.386288,0.002284,0.000000
47.700000,0.308372,2.633472,-0.029792,-0.472187,3.025581,0.000000,0.000000,2.000000,0.000000,43.884947,46.707866,47.669184,44.843214,-0.472187,3.025581,0.000942,0.000000
47.750000,0.446415,2.359648,-0.029728,0.246333,2.053197,0.000000,0.000000,2.000000,0.000000,46.881819,45.430686,44.670787,46.121920,0.246333,2.053197,0.000397,0.000000
47.800000,0.270182,2.284036,-0.029747,-0.054928,1.864814,0.000000,0.000000,1.000000,0.000000,44.136721,46.100557,47.414359,45.453574,-0.054928,1.864814,-0.000706,0.000000
47.850000,0.518025,1.426458,-0.029649,-0.434111,1.481397,0.000000,0.000000,1.000000,0.000000,44.716564,46.590372,46.840620,44.957656,-0.434111,1.481397,0.003083,0.000000
47.900000,0.766985,1.017385,-0.029564,-0.298964,1.432861,0.000000,0.000000,0.000000,0.000000,45.745022,44.592966,45.806058,46.959640,-0.298964,1.432861,-0.000438,0.000000
47.950000,0.609161,0.018855,-0.029605,0.448864,0.450939,0.000000,0.000000,0.000000,0.000000,44.611276,48.171206,46.936751,43.385977,0.448864,0.450939,-0.002996,0.000000
48.000000,0.233782,-0.485550,-0.029773,-0.067655,0.147364,0.000000,0.000000,1.000000,0.000000,45.592432,45.307088,45.958648,46.247044,-0.067655,0.147364,-0.001256,0.000000
48.050000,-0.080731,0.360219,-0.029617,0.269422,0.813668,0.000000,0.000000,1.000000,0.000000,46.158541,44.165713,45.400168,47.380789,0.269422,0.813668,0.004225,0.000000
48.100000,-0.557801,0.469971,-0.029583,0.414078,0.661407,0.000000,0.000000,2.000000,0.000000,44.953079,46.985580,46.601053,44.565499,0.414078,0.661407,0.000635,0.000000
48.150000,-0.570255,1.267094,-0.029562,-0.021779,1.506320,0.000000,0.000000,2.000000,0.000000,46.237888,45.258259,45.313191,46.294347,-0.021779,1.506320,-0.000748,0.000000
48.200000,-0.336580,1.636126,-0.029624,-0.033228,1.622598,0.000000,0.000000,3.000000,0.000000,46.723125,46.918441,44.826429,44.637217,-0.033228,1.622598,-0.002311,0.000000
48.250000,-0.282486,2.602250,-0.029649,0.113285,2.454116,0.000000,0.000000,3.000000,0.000000,46.948959,45.854887,44.602121,45.700771,0.113285,2.454116,-0.001613,0.000000
48.300000,-0.137101,2.906100,-0.029645,-0.323973,2.989790,0.000000,0.000000,4.000000,0.000000,45.513085,45.571069,46.039521,45.981537,-0.323973,2.989790,-0.000315,0.000000
48.350000,0.161203,3.844767,-0.029804,-0.371378,3.416305,0.000000,0.000000,4.000000,0.000000,46.030365,44.914931,45.519188,46.639200,-0.371378,3.416305,-0.001611,0.000000
48.400000,0.510762,4.184918,-0.029893,-0.183556,3.788159,0.000000,0.000000,5.000000,0.000000,47.075608,45.653468,44.473945,45.902190,-0.183556,3.788159,-0.002733,0.000000
48.450000,0.583457,5.127907,-0.029972,-0.015795,4.729166,0.000000,0.000000,5.000000,0.000000,46.910811,45.368124,44.643320,46.182956,-0.015795,4.729166,0.001002,0.000000
48.500000,0.309257,5.410543,-0.029936,0.456712,4.784051,0.000000,0.000000,6.000000,0.000000,46.289769,46.411841,45.264363,45.140764,0.456712,4.784051,0.000930,0.000000
48.550000,0.231611,6.213002,-0.029836,0.020418,5.952621,0.000000,0.000000,6.000000,0.000000,48.020142,44.989700,43.530938,46.562905,0.020418,5.952621,-0.000946,0.000000
48.600000,0.121481,6.363317,-0.029828,0.008945,6.026840,0.000000,0.000000,7.000000,0.000000,46.987106,42.926680,44.567025,48.624399,0.008945,6.026840,0.000688,0.000000
48.650000,0.343706,7.014160,-0.029953,0.058142,6.865209,0.000000,0.000000,7.000000,0.000000,46.897078,45.769436,44.654002,45.786221,0.058142,6.865209,-0.001483,0.000000
48.700000,0.322533,7.107059,-0.029960,0.291473,7.110276,0.000000,0.000000,8.000000,0.000000,46.144808,47.072557,45.407797,44.481575,0.291473,7.110276,-0.000292,0.000000
48.750000,-0.017378,7.858808,-0.029798,0.326556,7.551621,0.000000,0.000000,8.000000,0.000000,45.941863,46.646830,45.613794,44.904250,0.326556,7.551621,0.002158,0.000000
48.800000,-0.288172,7.998770,-0.029761,-0.113268,7.888270,0.000000,0.000000,9.000000,0.000000,45.465782,44.342718,46.086824,47.209888,-0.113268,7.888270,0.000277,0.000000
48.850000,0.038133,8.841409,-0.029919,-0.249628,8.403540,0.000000,0.000000,9.000000,0.000000,46.294347,46.015106,45.252155,45.543603,-0.249628,8.403540,-0.005250,0.000000
48.900000,0.413151,9.121258,-0.029985,-0.164099,8.554084,0.000000,0.000000,10.000000,0.000000,45.633631,46.921492,45.917449,44.631113,-0.164099,8.554084,-0.000573,0.000000
48.950000,0.617161,9.757396,-0.030049,-0.295856,9.963837,0.000000,0.000000,10.000000,0.000000,47.302968,43.872740,44.248112,47.681392,-0.295856,9.963837,-0.001171,0.000000
49.000000,0.659171,9.519746,-0.030053,-0.048350,10.350478,0.000000,0.000000,11.000000,0.000000,44.515145,44.582284,47.035935,46.971847,-0.048350,10.350478,-0.000855,0.000000
49.050000,0.776403,9.897893,-0.030080,-0.134951,10.907033,0.000000,0.000000,11.000000,0.000000,45.703822,45.935760,45.848783,45.616846,-0.134951,10.907033,0.000054,0.000000
49.100000,0.806936,9.971454,-0.030078,-0.048164,10.737801,0.000000,0.000000,12.000000,0.000000,44.443427,47.632563,47.109178,43.920043,-0.048164,10.737801,0.000071,0.000000
49.150000,0.797051,10.873349,-0.030052,-0.001873,11.526298,0.000000,0.000000,12.000000,0.000000,45.799954,46.706340,45.751125,44.846265,-0.001873,11.526298,-0.000900,0.000000
49.200000,1.044143,11.167677,-0.030097,-0.128712,12.089408,0.000000,0.000000,13.000000,0.000000,47.765316,44.982071,43.787289,46.570535,-0.128712,12.089408,-0.000173,0.000000
49.250000,0.808382,12.018027,-0.029996,0.423876,12.767027,0.000000,0.000000,13.000000,0.000000,47.524224,44.594491,44.032959,46.952010,0.423876,12.767027,0.003705,0.000000
49.300000,0.271551,12.469052,-0.029827,0.126362,12.896090,0.000000,0.000000,14.000000,0.000000,44.893568,44.509041,46.663615,47.038987,0.126362,12.896090,0.002870,0.000000
49.350000,0.054220,13.160465,-0.029692,0.032751,13.558369,0.000000,0.000000,14.000000,0.000000,46.315709,46.100557,45.236896,45.450523,0.032751,13.558369,0.000293,0.000000
49.400000,0.042315,13.574792,-0.029690,-0.200893,13.585575,0.000000,0.000000,15.000000,0.000000,44.457160,46.602579,47.096971,44.948501,-0.200893,13.585575,0.000473,0.000000
49.450000,0.270991,14.568248,-0.029857,0.052638,14.201617,0.000000,0.000000,15.000000,0.000000,46.810101,47.254139,44.736400,44.304570,0.052638,14.201617,-0.004744,0.000000
49.500000,0.256132,14.666297,-0.029856,-0.081072,15.229601,0.000000,0.000000,16.000000,0.000000,45.626001,45.558862,45.926604,45.993744,-0.081072,15.229601,0.000238,0.000000
49.550000,0.121436,15.321716,-0.029789,0.106323,15.432342,0.000000,0.000000,16.000000,0.000000,44.765393,47.235828,46.788739,44.315251,0.106323,15.432342,0.000503,0.000000
49.600000,0.164947,15.722321,-0.029819,0.175295,15.951814,0.000000,0.000000,17.000000,0.000000,46.282139,46.324865,45.268940,45.230793,0.175295,15.951814,-0.001283,0.000000
49.650000,0.044560,16.337542,-0.029775,0.106622,16.556777,0.000000,0.000000,17.000000,0.000000,45.003433,46.895552,46.547646,44.658579,0.106622,16.556777,-0.000848,0.000000
49.700000,-0.097008,16.709119,-0.029744,0.031617,16.693744,0.000000,0.000000,18.000000,0.000000,46.382849,45.659571,45.169757,45.893034,0.031617,16.693744,-0.000374,0.000000
49.750000,-0.123286,17.770869,-0.029782,0.182520,17.660357,0.000000,0.000000,18.000000,0.000000,46.808576,44.617380,44.745556,46.935225,0.182520,17.660357,0.000248,0.000000
49.800000,-0.175788,17.837140,-0.029759,0.235114,17.568220,0.000000,0.000000,19.000000,0.000000,45.143816,47.075608,46.408789,44.476997,0.235114,17.568220,0.000201,0.000000
49.850000,-0.436917,18.799951,-0.029561,0.204163,18.843414,0.000000,0.000000,19.000000,0.000000,48.033875,45.015640,43.520256,46.535439,0.204163,18.843414,0.001186,0.000000
49.900000,-0.600851,18.875066,-0.029562,0.039491,18.614350,0.000000,0.000000,20.000000,0.000000,45.293355,46.541543,46.260777,45.011063,0.039491,18.614350,0.000102,0.000000
49.950000,-0.467980,19.599350,-0.029617,-0.278837,19.953106,0.000000,0.000000,20.000000,0.000000,46.361486,43.364614,45.191119,48.187991,-0.278837,19.953106,-0.000221,0.000000
50.000000,-0.269875,19.778608,-0.029651,-0.066055,19.878234,0.000000,0.000000,21.000000,0.000000,44.020752,45.490196,47.531853,46.062409,-0.066055,19.878234,-0.000328,0.000000
50.050000,-0.302714,20.864824,-0.029567,-0.301946,20.679918,0.000000,0.000000,21.000000,0.000000,46.968795,43.488212,44.582284,48.067445,-0.301946,20.679918,-0.001803,0.000000
50.100000,0.319762,21.396839,-0.029771,-0.612755,20.736712,0.000000,0.000000,22.000000,0.000000,46.631571,44.721141,44.914931,46.837568,-0.612755,20.736712,-0.004743,0.000000
50.150000,0.921652,22.494498,-0.030263,-0.385239,21.408037,0.000000,0.000000,22.000000,0.000000,45.233845,44.803540,46.311131,46.755169,-0.385239,21.408037,-0.004870,0.000000
50.200000,1.205409,22.698796,-0.030328,-0.281398,22.028259,0.000000,0.000000,23.000000,0.000000,46.849775,44.023804,44.701305,47.528801,-0.281398,22.028259,-0.000189,0.000000
50.250000,1.275045,23.442074,-0.030368,0.076306,22.869321,0.000000,0.000000,23.000000,0.000000,47.411307,44.768444,44.141299,46.784161,0.076306,22.869321,0.000338,0.000000
50.300000,1.273870,23.651814,-0.030358,0.168061,22.673251,0.000000,0.000000,24.000000,0.000000,45.554284,45.203326,45.996796,46.350805,0.168061,22.673251,-0.000296,0.000000
50.350000,1.027820,24.437215,-0.030171,-0.154514,23.439883,0.000000,0.000000,24.000000,0.000000,44.696727,46.495766,46.857404,45.055314,-0.154514,23.439883,0.000813,0.000000
50.400000,0.999343,25.012776,-0.030177,0.180804,23.597748,0.000000,0.000000,25.000000,0.000000,47.542535,45.523766,44.011597,46.027314,0.180804,23.597748,0.000972,0.000000
50.450000,0.663101,26.021588,-0.029980,0.355649,24.460592,0.000000,0.000000,25.000000,0.000000,45.958648,46.065461,45.598535,45.484092,0.355649,24.460592,0.002537,0.000000
50.500000,0.427537,26.085737,-0.029946,0.218937,24.817205,0.000000,0.000000,26.000000,0.000000,44.933242,46.770428,46.619364,44.782177,0.218937,24.817205,-0.000402,0.000000
50.550000,0.364902,26.531828,-0.029933,-0.094459,25.961815,0.000000,0.000000,26.000000,0.000000,45.403220,45.664149,46.150912,45.886931,-0.094459,25.961815,0.000413,0.000000
50.600000,0.454507,26.500126,-0.029945,0.124205,26.023836,0.000000,0.000000,27.000000,0.000000,46.305028,46.735332,45.247578,44.817273,0.124205,26.023836,0.000092,0.000000
50.650000,0.513906,26.983328,-0.029923,-0.449828,26.868707,0.000000,0.000000,27.000000,0.000000,45.319295,44.983597,46.233310,46.569009,-0.449828,26.868707,-0.000423,0.000000
50.700000,0.644673,26.800113,-0.029924,-0.107269,26.912819,0.000000,0.000000,28.000000,0.000000,45.258259,45.915923,46.294347,45.636683,-0.107269,26.912819,0.000039,0.000000
50.750000,0.566151,27.651098,-0.029893,0.270957,27.394504,0.000000,0.000000,28.000000,0.000000,46.346227,47.443351,45.207904,44.109255,0.270957,27.394504,0.000840,0.000000
50.800000,0.102052,27.876647,-0.029817,0.236153,28.091615,0.000000,0.000000,29.000000,0.000000,45.709926,45.970855,45.841154,45.581750,0.236153,28.091615,-0.000421,0.000000
50.850000,-0.396875,28.738908,-0.029547,0.299943,28.924723,0.000000,0.000000,29.000000,0.000000,47.214466,42.944991,44.348821,48.596933,0.299943,28.924723,0.007721,0.000000
50.900000,-0.523874,28.544082,-0.029548,-0.174463,29.187989,0.000000,0.000000,30.000000,0.000000,44.827955,44.550240,46.726177,47.002365,-0.174463,29.187989,0.000122,0.000000
50.950000,-0.015895,29.427917,-0.029789,-0.569906,29.541253,0.000000,0.000000,30.000000,0.000000,46.640726,44.457160,44.902724,47.104601,-0.569906,29.541253,-0.006507,0.000000
51.000000,0.736997,30.068675,-0.030098,-0.610069,29.512577,0.000000,0.000000,29.000000,0.000000,45.918975,46.282139,45.626001,45.278096,-0.610069,29.512577,-0.005148,0.000000
51.050000,0.586396,29.655092,-0.030124,0.587941,28.997325,0.000000,0.000000,29.000000,0.000000,44.885939,47.075608,46.663615,44.480049,0.587941,28.997325,-0.001323,0.000000
51.100000,0.411825,29.514399,-0.030137,0.161728,29.045173,0.000000,0.000000,28.000000,0.000000,45.664149,47.956054,45.889982,43.596551,0.161728,29.045173,0.000319,0.000000
